cond;etac;lg;catpri18;COUNT;PERCENT;DURM;MX;MN;SD
3;3;04;8.2.1;13;7.9754601226993875;00:29:13.842000;01:09:59.999000;00:09:59.996000;00:19:20.905000
3;3;04;5.3.1;10;6.134969325153374;00:54:59.996000;01:50:00.001000;00:09:59.996000;00:35:02.380000
3;3;04;3.2.4;5;3.067484662576687;00:13:59.998000;00:20:00.001000;00:09:59.996000;00:05:28.631000
3;3;04;5.1.9;5;3.067484662576687;00:13:59.998000;00:29:59.997000;00:09:59.996000;00:08:56.656000
3;3;04;3.1.1;3;1.840490797546012;00:29:59.997000;01:00:00.003000;00:09:59.996000;00:26:27.453000
3;3;04;8.1.1;3;1.840490797546012;00:29:59.997000;00:40:00.002000;00:20:00.001000;00:09:59.996000
3;3;04;3.1.2;2;1.2269938650306749;00:15:00.003000;00:20:00.001000;00:09:59.996000;00:07:04.267000
3;3;04;3.6.2;2;1.2269938650306749;00:15:00.003000;00:20:00.001000;00:09:59.996000;00:07:04.267000
3;3;04;8.1.2;2;1.2269938650306749;00:45:00;01:00:00.003000;00:29:59.997000;00:21:12.793000
3;3;05;1.1.1;72;88.88888888888889;02:10:24.997000;05:50:00.004000;00:09:59.996000;01:26:45.842000
3;3;05;0.2.1;8;9.876543209876543;00:43:44.996000;01:09:59.999000;00:20:00.001000;00:15:58.798000
3;3;06;3.8.4;18;58.064516129032256;00:16:40.002000;01:20:00.004000;00:09:59.996000;00:17:29.371000
3;3;06;4.2.4;13;41.93548387096774;00:28:27.696000;02:10:00.002000;00:09:59.996000;00:34:50.638000
3;3;07;5.2.4;7;77.77777777777776;00:58:34.285000;01:39:59.996000;00:29:59.997000;00:27:56.730000
3;3;08;2.2.1;11;91.66666666666667;02:06:21.816000;06:00:00;00:09:59.996000;01:55:57.274000
3;3;09;0.2.1;872;55.754475703324815;00:40:44.040000;04:00:00.003000;00:09:59.996000;00:37:40.345000
3;3;09;5.1.9;473;30.242966751918164;00:53:09.007000;04:59:59.997000;00:09:59.996000;00:48:15.739000
3;3;09;7.3.2;74;4.731457800511508;01:23:06.490000;04:20:00.004000;00:09:59.996000;00:55:38.332000
3;3;09;8.1.1;53;3.3887468030690537;00:27:21.514000;01:30:00;00:09:59.996000;00:19:31.688000
3;3;09;3.6.1;34;2.173913043478261;00:19:07.055000;01:09:59.999000;00:09:59.996000;00:12:38.480000
3;3;09;0.3.1;9;0.5754475703324808;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;3;09;5.1.3;9;0.5754475703324808;01:58:53.331000;08:30:00.003000;00:09:59.996000;02:39:05.679000
3;3;09;5.1.1;7;0.4475703324808184;00:20:00.001000;00:49:59.998000;00:09:59.996000;00:15:16.514000
3;3;09;5.3.1;5;0.319693094629156;00:36:00;01:09:59.999000;00:09:59.996000;00:23:01.303000
3;3;09;8.2.1;5;0.319693094629156;00:58:00.002000;01:39:59.996000;00:29:59.997000;00:26:49.969000
3;3;09;1.1.1;4;0.2557544757033248;00:12:30.004000;00:20:00.001000;00:09:59.996000;00:04:59.998000
3;3;09;3.8.3;3;0.19181585677749363;00:20:00.001000;00:29:59.997000;00:09:59.996000;00:09:59.996000
3;3;09;4.2.4;3;0.19181585677749363;00:16:40.002000;00:29:59.997000;00:09:59.996000;00:11:32.824000
3;3;09;7.3.1;3;0.19181585677749363;00:16:40.002000;00:29:59.997000;00:09:59.996000;00:11:32.824000
3;3;09;5.1.4;2;0.1278772378516624;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;3;09;8.3.1;2;0.1278772378516624;00:20:00.001000;00:29:59.997000;00:09:59.996000;00:14:08.526000
3;3;10;3.6.1;197;91.62790697674417;01:12:35.329000;03:49:59.998000;00:09:59.996000;00:46:40.440000
3;3;10;0.2.1;11;5.116279069767441;00:35:27.272000;01:30:00;00:09:59.996000;00:28:45.745000
3;3;10;5.1.9;4;1.8604651162790695;00:24:59.999000;01:09:59.999000;00:09:59.996000;00:29:59.997000
3;3;11;3.6.1;229;97.03389830508475;00:52:47.683000;02:50:00.004000;00:09:59.996000;00:33:54.746000
3;3;11;5.1.9;4;1.694915254237288;00:24:59.999000;00:40:00.002000;00:09:59.996000;00:12:54.593000
3;3;11;4.2.4;2;0.847457627118644;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;3;12;3.6.1;2415;93.56838434715227;00:41:35.897000;04:30:00;00:09:59.996000;00:32:28.182000
3;3;12;0.3.2;69;2.6733824099186365;01:04:29.562000;05:10:00.002000;00:09:59.996000;00:50:37.764000
3;3;12;3.6.2;36;1.3948082138705928;00:52:13.331000;03:49:59.998000;00:09:59.996000;00:49:17.221000
3;3;12;4.2.9;23;0.8911274699728787;00:41:44.347000;02:10:00.002000;00:09:59.996000;00:37:51.456000
3;3;12;3.6.9;11;0.42619139868268113;00:42:43.635000;01:39:59.996000;00:09:59.996000;00:33:29.612000
3;3;12;5.1.9;9;0.3487020534676482;00:26:39.998000;01:50:00.001000;00:09:59.996000;00:32:47.233000
3;3;12;7.3.1;4;0.15497869043006587;00:24:59.999000;00:49:59.998000;00:09:59.996000;00:19:08.913000
3;3;12;5.1.1;3;0.1162340178225494;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;3;12;5.1.4;3;0.1162340178225494;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;3;12;1.2.9;2;0.07748934521503292;00:15:00.003000;00:20:00.001000;00:09:59.996000;00:07:04.267000
3;3;12;3.4.3;2;0.07748934521503292;00:49:59.998000;00:49:59.998000;00:49:59.998000;00:00:00
3;3;12;8.1.1;2;0.07748934521503292;00:35:00.004000;00:49:59.998000;00:20:00.001000;00:21:12.793000
3;3;13;3.6.2;122;92.42424242424242;00:34:45.247000;02:10:00.002000;00:09:59.996000;00:25:17.918000
3;3;13;3.6.9;3;2.272727272727273;00:53:19.997000;01:59:59.997000;00:09:59.996000;00:58:35.676000
3;3;13;4.2.9;3;2.272727272727273;00:40:00.002000;00:49:59.998000;00:20:00.001000;00:17:19.228000
3;3;14;0.3.2;111;43.02325581395349;00:49:49.189000;05:30:00.003000;00:09:59.996000;00:47:28.902000
3;3;14;4.2.5;55;21.317829457364343;01:05:38.181000;06:00:00;00:09:59.996000;00:56:47.374000
3;3;14;3.9.2;33;12.790697674418606;00:52:43.640000;06:29:59.997000;00:09:59.996000;01:13:17
3;3;14;0.2.1;10;3.8759689922480622;00:36:00;01:59:59.997000;00:09:59.996000;00:34:42.309000
3;3;14;4.1.1;9;3.488372093023256;01:14:26.664000;02:30:00.003000;00:20:00.001000;00:49:16.349000
3;3;14;5.1.9;6;2.325581395348838;00:16:40.002000;00:29:59.997000;00:09:59.996000;00:08:09.897000
3;3;14;8.2.1;6;2.325581395348838;01:53:20;04:00:00.003000;00:20:00.001000;01:16:51.289000
3;3;14;0.1.1;5;1.9379844961240311;03:29:59.997000;07:00:00.003000;00:29:59.997000;02:20:42.749000
3;3;14;3.8.4;5;1.9379844961240311;00:31:59.998000;01:00:00.003000;00:09:59.996000;00:21:40.769000
3;3;14;0.3.9;3;1.162790697674419;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;3;14;0.3.1;2;0.7751937984496124;00:24:59.999000;00:29:59.997000;00:20:00.001000;00:07:04.267000
3;3;14;3.9.1;2;0.7751937984496124;01:00:00.003000;01:50:00.001000;00:09:59.996000;01:10:42.637000
3;3;14;4.2.4;2;0.7751937984496124;01:20:00.004000;01:50:00.001000;00:49:59.998000;00:42:25.586000
3;3;14;5.3.1;2;0.7751937984496124;01:05:00.001000;01:59:59.997000;00:09:59.996000;01:17:46.905000
3;3;14;6.1.1;2;0.7751937984496124;01:25:00.002000;01:50:00.001000;01:00:00.003000;00:35:21.319000
3;3;15;5.2.5;34;16.346153846153847;01:37:38.827000;03:49:59.998000;00:09:59.996000;00:53:56.354000
3;3;15;3.8.4;28;13.461538461538462;00:52:29.997000;02:10:00.002000;00:09:59.996000;00:38:21.445000
3;3;15;6.1.9;27;12.980769230769232;01:15:55.552000;03:00:00;00:09:59.996000;00:37:08.023000
3;3;15;6.3.1;24;11.538461538461538;00:12:05;00:29:59.997000;00:09:59.996000;00:05:05.389000
3;3;15;6.1.5;18;8.653846153846153;01:04:26.668000;02:50:00.004000;00:09:59.996000;00:35:11.037000
3;3;15;6.1.4;9;4.326923076923077;01:21:06.670000;02:50:00.004000;00:29:59.997000;00:52:18.471000
3;3;15;6.1.7;9;4.326923076923077;01:15:33.330000;01:50:00.001000;00:20:00.001000;00:28:46.263000
3;3;15;4.2.4;8;3.8461538461538463;01:02:30.002000;01:59:59.997000;00:09:59.996000;00:38:49.318000
3;3;15;6.1.6;7;3.3653846153846154;01:01:25.712000;01:50:00.001000;00:09:59.996000;00:38:02.852000
3;3;15;4.1.1;6;2.8846153846153846;00:45:00;01:30:00;00:09:59.996000;00:30:09.976000
3;3;15;5.1.9;6;2.8846153846153846;00:33:19.996000;01:09:59.999000;00:09:59.996000;00:25:49.195000
3;3;15;6.1.3;6;2.8846153846153846;01:58:19.998000;03:29:59.997000;00:09:59.996000;01:16:47.384000
3;3;15;0.2.1;5;2.4038461538461537;00:24:00.003000;01:00:00.003000;00:09:59.996000;00:21:54.533000
3;3;15;5.3.1;5;2.4038461538461537;01:38:00.004000;04:00:00.003000;00:20:00.001000;01:44:29.927000
3;3;15;3.8.1;3;1.4423076923076923;00:13:20.004000;00:20:00.001000;00:09:59.996000;00:05:46.412000
3;3;15;8.1.2;3;1.4423076923076923;00:36:40.003000;01:00:00.003000;00:20:00.001000;00:20:48.998000
3;3;15;0.3.1;2;0.9615384615384616;00:24:59.999000;00:29:59.997000;00:20:00.001000;00:07:04.267000
3;3;15;4.2.5;2;0.9615384615384616;01:00:00.003000;01:09:59.999000;00:49:59.998000;00:14:08.526000
3;3;16;5.2.1;69;73.40425531914893;01:24:46.956000;03:00:00;00:09:59.996000;00:44:02.743000
3;3;16;5.2.2;16;17.02127659574468;01:28:44.996000;03:00:00;00:09:59.996000;00:48:25.511000
3;3;16;7.1.1;4;4.25531914893617;00:45:00;01:00:00.003000;00:09:59.996000;00:23:48.287000
3;3;16;5.1.9;3;3.191489361702127;00:26:39.998000;00:40:00.002000;00:09:59.996000;00:15:16.514000
3;3;17;5.1.9;17;100.0;02:25:52.942000;04:30:00;00:09:59.996000;01:04:42.997000
3;3;18;5.2.3;18;90.0;01:06:40;02:30:00.003000;00:09:59.996000;00:42:17.248000
3;3;18;5.2.9;2;10.0;01:50:00.001000;03:00:00;00:40:00.002000;01:38:59.698000
3;3;19;5.1.9;42;36.84210526315789;01:15:42.860000;04:00:00.003000;00:09:59.996000;00:54:11.802000
3;3;19;7.3.2;24;21.052631578947366;01:22:54.998000;03:00:00;00:09:59.996000;00:45:38.016000
3;3;19;0.2.1;9;7.894736842105264;00:34:26.671000;01:30:00;00:09:59.996000;00:22:58.408000
3;3;19;6.1.4;9;7.894736842105264;01:36:39.997000;03:49:59.998000;00:20:00.001000;01:07:16.090000
3;3;19;5.2.9;5;4.385964912280701;00:54:00;02:19:59.998000;00:20:00.001000;00:49:47.980000
3;3;19;4.1.1;3;2.631578947368421;01:09:59.999000;02:10:00.002000;00:20:00.001000;00:55:40.656000
3;3;19;4.2.4;3;2.631578947368421;00:40:00.002000;00:40:00.002000;00:40:00.002000;00:00:00
3;3;19;3.8.1;2;1.7543859649122806;00:20:00.001000;00:20:00.001000;00:20:00.001000;00:00:00
3;3;19;5.3.1;2;1.7543859649122806;00:35:00.004000;00:40:00.002000;00:29:59.997000;00:07:04.267000
3;3;19;7.3.9;2;1.7543859649122806;01:25:00.002000;01:50:00.001000;01:00:00.003000;00:35:21.319000
3;3;19;8.1.1;2;1.7543859649122806;01:20:00.004000;01:39:59.996000;01:00:00.003000;00:28:17.060000
3;3;19;8.2.1;2;1.7543859649122806;01:59:59.997000;01:59:59.997000;01:59:59.997000;00:00:00
3;3;20;4.3.2;590;75.83547557840616;00:54:15.258000;04:59:59.997000;00:09:59.996000;00:29:00.830000
3;3;20;4.3.3;104;13.367609254498714;00:40:23.079000;03:00:00;00:09:59.996000;00:32:40.641000
3;3;20;5.1.9;28;3.5989717223650386;00:25:42.853000;01:59:59.997000;00:09:59.996000;00:32:28.873000
3;3;20;4.1.1;27;3.4704370179948585;01:18:31.107000;04:30:00;00:09:59.996000;01:08:25.659000
3;3;20;7.1.1;7;0.8997429305912596;00:41:25.711000;01:30:00;00:09:59.996000;00:27:20.555000
3;3;20;0.2.1;4;0.5141388174807198;00:40:00.002000;01:00:00.003000;00:20:00.001000;00:18:15.448000
3;3;20;4.3.1;4;0.5141388174807198;01:12:29.998000;01:30:00;00:49:59.998000;00:20:36.928000
3;3;20;5.2.9;4;0.5141388174807198;00:47:29.999000;02:19:59.998000;00:09:59.996000;01:01:50.794000
3;3;20;0.1.1;2;0.2570694087403599;04:09:59.999000;06:00:00;02:19:59.998000;02:35:33.809000
3;3;20;5.2.2;2;0.2570694087403599;00:29:59.997000;00:49:59.998000;00:09:59.996000;00:28:17.060000
3;3;21;6.1.1;64;35.35911602209945;00:55:46.877000;02:10:00.002000;00:09:59.996000;00:37:16.844000
3;3;21;3.4.4;26;14.364640883977902;00:31:55.384000;01:50:00.001000;00:09:59.996000;00:22:58.892000
3;3;21;4.2.4;26;14.364640883977902;00:57:18.461000;02:30:00.003000;00:09:59.996000;00:32:11.645000
3;3;21;5.1.9;19;10.497237569060774;00:54:12.632000;02:39:59.999000;00:09:59.996000;00:44:23.202000
3;3;21;3.8.1;8;4.419889502762431;01:07:30;02:50:00.004000;00:09:59.996000;00:55:13.604000
3;3;21;0.2.1;6;3.314917127071823;00:45:00;01:09:59.999000;00:20:00.001000;00:21:40.769000
3;3;21;3.8.3;4;2.2099447513812156;01:14:59.997000;02:30:00.003000;00:09:59.996000;01:02:26.995000
3;3;21;4.1.1;4;2.2099447513812156;00:40:00.002000;01:00:00.003000;00:09:59.996000;00:21:36.147000
3;3;21;5.3.1;4;2.2099447513812156;00:40:00.002000;01:50:00.001000;00:09:59.996000;00:47:36.574000
3;3;21;3.8.4;3;1.6574585635359116;01:06:40;02:19:59.998000;00:29:59.997000;01:03:30.508000
3;3;21;8.1.1;3;1.6574585635359116;00:40:00.002000;01:20:00.004000;00:09:59.996000;00:36:03.335000
3;3;21;6.1.3;2;1.1049723756906078;00:29:59.997000;00:29:59.997000;00:29:59.997000;00:00:00
3;3;21;6.1.5;2;1.1049723756906078;00:40:00.002000;00:49:59.998000;00:29:59.997000;00:14:08.526000
3;3;22;3.4.1;170;33.333333333333336;01:46:31.768000;07:00:00.003000;00:09:59.996000;01:20:53.079000
3;3;22;6.1.1;102;20.0;01:26:22.350000;04:39:59.996000;00:09:59.996000;01:13:08.653000
3;3;22;3.4.9;47;9.215686274509803;01:52:33.188000;05:39:59.999000;00:09:59.996000;01:32:25.109000
3;3;22;3.4.2;38;7.450980392156862;00:52:22.109000;04:09:59.999000;00:09:59.996000;00:49:43.522000
3;3;22;6.2.1;27;5.294117647058824;02:25:33.329000;07:59:59.997000;00:09:59.996000;01:53:25.201000
3;3;22;3.4.4;24;4.705882352941176;00:45:25.004000;03:20:00.001000;00:09:59.996000;00:40:06.378000
3;3;22;0.2.1;22;4.313725490196078;00:49:59.998000;03:49:59.998000;00:09:59.996000;00:48:35.965000
3;3;22;3.2.3;12;2.352941176470588;01:46:40.002000;04:30:00;00:09:59.996000;01:24:40.441000
3;3;22;5.3.1;9;1.7647058823529411;00:34:26.671000;01:20:00.004000;00:09:59.996000;00:23:30.670000
3;3;22;3.4.3;8;1.568627450980392;00:41:14.997000;01:30:00;00:09:59.996000;00:33:59.429000
3;3;22;3.2.4;7;1.3725490196078431;00:12:51.431000;00:20:00.001000;00:09:59.996000;00:04:52.766000
3;3;22;5.1.9;7;1.3725490196078431;00:25:42.853000;00:49:59.998000;00:09:59.996000;00:15:07.114000
3;3;22;0.3.1;5;0.9803921568627452;00:18:00;00:29:59.997000;00:09:59.996000;00:08:21.993000
3;3;22;4.2.4;4;0.7843137254901962;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;3;22;4.2.9;4;0.7843137254901962;00:49:59.998000;01:50:00.001000;00:09:59.996000;00:48:59.388000
3;3;22;4.1.1;3;0.5882352941176471;02:43:19.998000;04:30:00;01:39:59.996000;01:32:54.943000
3;3;22;6.1.9;3;0.5882352941176471;01:20:00.004000;02:10:00.002000;00:09:59.996000;01:02:26.995000
3;3;22;6.3.1;3;0.5882352941176471;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;3;22;3.1.1;2;0.3921568627450981;00:40:00.002000;01:09:59.999000;00:09:59.996000;00:42:25.586000
3;3;22;3.2.9;2;0.3921568627450981;01:00:00.003000;01:30:00;00:29:59.997000;00:42:25.586000
3;3;22;3.8.4;2;0.3921568627450981;01:20:00.004000;02:30:00.003000;00:09:59.996000;01:38:59.698000
3;3;22;4.2.2;2;0.3921568627450981;00:35:00.004000;00:40:00.002000;00:29:59.997000;00:07:04.267000
3;3;23;5.3.1;128;45.714285714285715;01:24:50.628000;12:00:00;00:09:59.996000;01:28:31.872000
3;3;23;0.2.1;34;12.142857142857142;00:22:38.821000;01:00:00.003000;00:09:59.996000;00:16:12.069000
3;3;23;6.1.1;32;11.428571428571429;00:48:07.497000;02:10:00.002000;00:09:59.996000;00:29:46.640000
3;3;23;0.3.1;15;5.357142857142858;00:14:40.001000;00:40:00.002000;00:09:59.996000;00:09:09.288000
3;3;23;3.2.4;13;4.642857142857143;00:21:32.311000;02:10:00.002000;00:09:59.996000;00:33:07.658000
3;3;23;5.1.9;9;3.2142857142857144;00:57:46.670000;02:10:00.002000;00:09:59.996000;00:48:09.639000
3;3;23;6.1.6;8;2.857142857142857;00:46:15.004000;02:10:00.002000;00:09:59.996000;00:39:58.663000
3;3;23;6.2.1;7;2.5;02:32:51.429000;04:59:59.997000;00:09:59.996000;01:56:00.298000
3;3;23;0.1.1;5;1.7857142857142858;00:40:00.002000;01:00:00.003000;00:29:59.997000;00:14:08.526000
3;3;23;7.3.2;5;1.7857142857142858;00:33:59.999000;01:20:00.004000;00:09:59.996000;00:27:01.115000
3;3;23;8.1.1;5;1.7857142857142858;00:36:00;01:50:00.001000;00:09:59.996000;00:43:21.539000
3;3;23;8.1.9;4;1.4285714285714286;00:47:29.999000;01:30:00;00:20:00.001000;00:30:57.419000
3;3;23;3.8.1;3;1.0714285714285714;00:20:00.001000;00:29:59.997000;00:09:59.996000;00:09:59.996000
3;3;23;3.8.3;3;1.0714285714285714;00:40:00.002000;01:20:00.004000;00:09:59.996000;00:36:03.335000
3;3;23;3.1.1;2;0.7142857142857143;00:24:59.999000;00:40:00.002000;00:09:59.996000;00:21:12.793000
3;3;24;6.2.1;12;70.58823529411765;02:09:10.002000;05:19:59.998000;00:09:59.996000;01:34:02.775000
3;3;24;5.3.1;2;11.764705882352942;01:34:59.998000;02:50:00.004000;00:20:00.001000;01:46:03.965000
3;3;25;6.1.1;1642;43.86855463531926;00:47:58.684000;05:10:00.002000;00:09:59.996000;00:43:00.034000
3;3;25;5.1.9;600;16.029922522041144;00:54:39.001000;05:19:59.998000;00:09:59.996000;00:51:04.046000
3;3;25;3.4.4;399;10.659898477157363;00:33:48.568000;03:00:00;00:09:59.996000;00:30:19.022000
3;3;25;0.2.1;114;3.0456852791878166;00:46:24.214000;05:30:00.003000;00:09:59.996000;00:48:48.666000
3;3;25;1.2.9;101;2.698370291210259;01:57:37.428000;11:10:00.002000;00:09:59.996000;01:36:37.475000
3;3;25;6.1.3;100;2.6716537536735236;00:46:23.998000;03:29:59.997000;00:09:59.996000;00:43:46.465000
3;3;25;3.6.9;92;2.457921453379642;01:16:50.866000;04:39:59.996000;00:09:59.996000;00:57:08.819000
3;3;25;5.2.9;91;2.4312049158429065;01:05:29.671000;04:59:59.997000;00:09:59.996000;00:56:57.906000
3;3;25;4.1.1;74;1.9770237777184076;01:39:11.353000;07:50:00.001000;00:09:59.996000;01:45:41.846000
3;3;25;3.2.5;43;1.1488111140796153;00:13:57.207000;00:29:59.997000;00:09:59.996000;00:06:56.915000
3;3;25;3.2.4;35;0.9350788137857334;00:15:25.716000;00:49:59.998000;00:09:59.996000;00:10:06.018000
3;3;25;3.8.4;34;0.9083622762489981;00:14:24.708000;00:49:59.998000;00:09:59.996000;00:10:30.003000
3;3;25;6.1.2;33;0.8816457387122627;00:59:23.637000;03:00:00;00:09:59.996000;00:45:08.070000
3;3;25;3.9.2;30;0.8014961261020571;01:17:40.001000;04:50:00.001000;00:09:59.996000;01:03:36.530000
3;3;25;5.1.1;29;0.7747795885653219;00:51:22.761000;03:00:00;00:09:59.996000;00:55:39.593000
3;3;25;5.3.1;24;0.6411969008816457;00:22:04.996000;01:39:59.996000;00:09:59.996000;00:19:59.724000
3;3;25;4.2.4;20;0.5343307507347048;00:36:00;01:59:59.997000;00:09:59.996000;00:33:27.988000
3;3;25;4.2.9;20;0.5343307507347048;00:56:59.997000;03:29:59.997000;00:09:59.996000;00:55:21.320000
3;3;25;4.3.9;19;0.5076142131979695;00:16:18.947000;00:40:00.002000;00:09:59.996000;00:08:18.416000
3;3;25;4.3.2;18;0.4808976756612343;01:23:20.003000;03:29:59.997000;00:09:59.996000;01:04:15.626000
3;3;25;8.1.1;16;0.42746460058776387;00:35:37.501000;01:09:59.999000;00:09:59.996000;00:19:39.196000
3;3;25;5.1.4;14;0.3740315255142933;00:17:08.575000;00:40:00.002000;00:09:59.996000;00:09:56.696000
3;3;25;4.2.2;13;0.34731498797755805;02:42:18.464000;05:10:00.002000;00:09:59.996000;01:45:26.865000
3;3;25;7.1.1;13;0.34731498797755805;01:33:50.766000;04:00:00.003000;00:09:59.996000;01:14:20.080000
3;3;25;2.2.1;12;0.32059845044082286;02:02:29.996000;08:30:00.003000;00:09:59.996000;02:18:42.204000
3;3;25;3.5.4;12;0.32059845044082286;00:42:30.001000;01:20:00.004000;00:09:59.996000;00:28:57.556000
3;3;25;4.3.1;11;0.2938819129040876;01:16:21.818000;04:30:00;00:09:59.996000;01:15:32.069000
3;3;25;5.1.3;10;0.2671653753673524;00:58:59.998000;03:09:59.996000;00:09:59.996000;01:11:24.395000
3;3;25;0.3.1;9;0.24044883783061716;00:13:20.004000;00:20:00.001000;00:09:59.996000;00:04:59.998000
3;3;25;4.2.5;9;0.24044883783061716;00:58:53.337000;03:20:00.001000;00:09:59.996000;01:04:53.581000
3;3;25;3.2.3;8;0.21373230029388193;00:53:45.001000;01:50:00.001000;00:09:59.996000;00:37:46.367000
3;3;25;7.3.2;7;0.18701576275714665;00:38:34.284000;01:30:00;00:09:59.996000;00:30:47.007000
3;3;25;8.2.1;7;0.18701576275714665;00:35:42.858000;01:59:59.997000;00:09:59.996000;00:41:10.392000
3;3;25;8.3.1;7;0.18701576275714665;00:28:34.288000;00:49:59.998000;00:09:59.996000;00:18:38.673000
3;3;25;0.1.1;6;0.16029922522041143;02:58:20.001000;06:29:59.997000;00:09:59.996000;02:37:24.367000
3;3;25;3.1.1;6;0.16029922522041143;00:48:19.999000;02:50:00.004000;00:09:59.996000;01:02:06.121000
3;3;25;3.4.3;6;0.16029922522041143;00:49:59.998000;02:39:59.999000;00:09:59.996000;00:58:59.488000
3;3;25;6.3.1;6;0.16029922522041143;00:15:00.003000;00:29:59.997000;00:09:59.996000;00:08:21.993000
3;3;25;3.2.1;4;0.10686615014694097;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;3;25;3.8.3;4;0.10686615014694097;00:24:59.999000;01:00:00.003000;00:09:59.996000;00:23:48.287000
3;3;25;3.9.1;4;0.10686615014694097;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;3;25;4.2.3;4;0.10686615014694097;00:40:00.002000;01:50:00.001000;00:09:59.996000;00:47:36.574000
3;3;25;5.2.2;4;0.10686615014694097;00:54:59.996000;01:20:00.004000;00:29:59.997000;00:28:52.052000
3;3;25;3.6.1;3;0.08014961261020571;01:06:40;02:10:00.002000;00:09:59.996000;01:00:16.626000
3;3;25;6.1.9;3;0.08014961261020571;01:30:00;01:59:59.997000;01:00:00.003000;00:29:59.997000
3;3;25;9.9.9;3;0.08014961261020571;00:36:40.003000;00:40:00.002000;00:29:59.997000;00:05:46.412000
3;3;25;0.3.9;2;0.05343307507347048;00:15:00.003000;00:20:00.001000;00:09:59.996000;00:07:04.267000
3;3;25;1.1.1;2;0.05343307507347048;00:20:00.001000;00:29:59.997000;00:09:59.996000;00:14:08.526000
3;3;25;3.8.1;2;0.05343307507347048;00:45:00;00:49:59.998000;00:40:00.002000;00:07:04.267000
3;3;25;5.1.5;2;0.05343307507347048;00:15:00.003000;00:20:00.001000;00:09:59.996000;00:07:04.267000
3;3;25;5.2.5;2;0.05343307507347048;00:15:00.003000;00:20:00.001000;00:09:59.996000;00:07:04.267000
3;3;25;7.3.1;2;0.05343307507347048;01:00:00.003000;01:50:00.001000;00:09:59.996000;01:10:42.637000
3;3;25;7.3.9;2;0.05343307507347048;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;3;25;8.1.9;2;0.05343307507347048;00:20:00.001000;00:29:59.997000;00:09:59.996000;00:14:08.526000
3;4;01;0.2.1;27228;17.151820191877636;00:33:41.311000;04:59:59.997000;00:09:59.996000;00:22:05.860000
3;4;01;0.3.1;24082;15.170050457646443;00:16:23.042000;06:49:59.998000;00:09:59.996000;00:11:43.132000
3;4;01;0.1.1;20825;13.118358142201112;03:23:59.225000;12:40:00.002000;00:09:59.996000;01:51:10.236000
3;4;01;8.2.1;18823;11.85723194769035;01:05:00.079000;08:39:59.999000;00:09:59.996000;00:48:17.700000
3;4;01;3.1.1;17640;11.112021014570354;00:27:16.459000;05:30:00.003000;00:09:59.996000;00:23:36.070000
